gradeId,artist,title,hasChords,hasTabs,url,youtubeViews,youtubeDuration,originalArtist
5,Chris Rea,Driving Home For Christmas,yes,False,https://justinguitar.com/songs/chris-rea-driving-home-for-christmas-chords-tabs-guitar-lesson-st-106,251522,10:04,Chris Rea
5,The Band,The Weight,yes,True,https://justinguitar.com/songs/the-band-the-weight-chords-tabs-guitar-lesson-sb-411,376420,16:09,The Band
1,OutKast,Hey Ya!,yes,True,https://justinguitar.com/songs/outkast-hey-ya-chords-tabs-guitar-lesson-bs-303,271937,06:33,OutKast
5,Cold Chisel,Khe Sanh,yes,False,https://justinguitar.com/songs/cold-chisel-khe-sanh-chords-tabs-guitar-lesson-sb-501,75216,19:51,Cold Chisel
1,Edwyn Collins,A Girl Like You,yes,True,https://justinguitar.com/songs/edwyn-collins-a-girl-like-you-chords-tabs-guitar-lesson-bs-201,512183,09:19,Edwyn Collins
6,Soundgarden,Black Hole Sun,yes,True,https://justinguitar.com/songs/soundgarden-black-hole-sun-chords-tabs-guitar-lesson-sb-320,190865,18:55,Soundgarden
5,Soundgarden,Fell On Black Days,yes,True,https://justinguitar.com/songs/soundgarden-fell-on-black-days-chords-tabs-guitar-lesson-st-403,68601,25:27,Soundgarden
3,The Kinks,All Day And All Of The Night,yes,True,https://justinguitar.com/songs/the-kinks-all-day-and-all-of-the-night-chords-tabs-guitar-lesson-sb-428,172074,08:02,The Kinks
3,The Kinks,You Really Got Me,yes,True,https://justinguitar.com/songs/the-kinks-you-really-got-me-chords-tabs-guitar-lesson-bs-706,601826,07:15,The Kinks
5,The Kinks,Lola,yes,True,https://justinguitar.com/songs/the-kinks-lola-chords-tabs-guitar-lesson-sb-414,787528,20:55,The Kinks
3,The Kinks,Sunny Afternoon,yes,True,https://justinguitar.com/songs/the-kinks-sunny-afternoon-chords-tabs-guitar-lesson-sb-401,509598,17:53,The Kinks
2,Avicii,Wake Me Up,yes,True,https://justinguitar.com/songs/avicii-wake-me-up-chords-tabs-guitar-lesson-bs-626,246430,16:02,Avicii
3,Twisted Sister,We're Not Gonna Take It,yes,True,https://justinguitar.com/songs/twisted-sister-we-re-not-gonna-take-it-chords-tabs-guitar-lesson-bs-827,81023,08:27,Twisted Sister
3,Dido,Thank You,yes,False,https://justinguitar.com/songs/dido-thank-you-chords-tabs-guitar-lesson-st-807,89912,18:55,Dido
6,Wild Cherry,Play That Funky Music,yes,True,https://justinguitar.com/songs/wild-cherry-play-that-funky-music-chords-tabs-guitar-lesson-st-366,460730,19:41,Wild Cherry
3,Queen,Crazy Little Thing Called Love,yes,True,https://justinguitar.com/songs/queen-crazy-little-thing-called-love-chords-tabs-guitar-lesson-bs-720,357712,15:14,Queen
3,Adele,Hello,yes,False,https://justinguitar.com/songs/adele-hello-chords-tabs-guitar-lesson-st-358,319218,15:16,Adele
4,Adele,Rolling In The Deep,yes,True,https://justinguitar.com/songs/adele-rolling-in-the-deep-chords-tabs-guitar-lesson-sb-209,762715,09:55,Adele
1,Dusty Springfield,Son of a Preacher Man,yes,True,https://justinguitar.com/songs/dusty-springfield-son-of-a-preacher-man-chords-tabs-guitar-lesson-sg-088,68309,17:15,Dusty Springfield
1,Dusty Springfield,Spooky,yes,False,https://justinguitar.com/songs/dusty-springfield-spooky-chords-tabs-guitar-lesson-sg-033,15955,07:10,Dusty Springfield
1,Arctic Monkeys,505,yes,True,https://justinguitar.com/songs/arctic-monkeys-505-chords-tabs-guitar-lesson-bs-220,404868,08:36,Arctic Monkeys
3,Arctic Monkeys,Do I Wanna Know?,yes,True,https://justinguitar.com/songs/arctic-monkeys-do-i-wanna-know-chords-tabs-guitar-lesson-st-330,471987,10:21,Arctic Monkeys
3,Arctic Monkeys,Why'd You Only Call Me When You're High?,yes,True,https://justinguitar.com/songs/arctic-monkeys-why-d-you-only-call-me-when-you-re-high-chords-tabs-guitar-lesson-sg-080,26365,12:14,Arctic Monkeys
6,James Taylor,You've Got A Friend,yes,True,https://justinguitar.com/songs/james-taylor-you-ve-got-a-friend-chords-tabs-guitar-lesson-sb-421,1180037,31:22,James Taylor
6,James Taylor,Fire and Rain [2/2],yes,True,https://justinguitar.com/songs/james-taylor-fire-and-rain-2-2-chords-tabs-guitar-lesson-st-6242,330438,06:05,James Taylor
5,James Taylor,Sweet Baby James,yes,True,https://justinguitar.com/songs/james-taylor-sweet-baby-james-chords-tabs-guitar-lesson-st-625,419717,09:19,James Taylor
6,James Taylor,Fire and Rain [1/2],yes,True,https://justinguitar.com/songs/james-taylor-fire-and-rain-1-2-chords-tabs-guitar-lesson-st-624,1214574,09:25,James Taylor
5,The Meters,Cissy Strut,yes,True,https://justinguitar.com/songs/the-meters-cissy-strut-chords-tabs-guitar-lesson-st-365,137368,16:33,The Meters
5,Travis,Why Does It Always Rain On Me?,yes,False,https://justinguitar.com/songs/travis-why-does-it-always-rain-on-me-chords-tabs-guitar-lesson-sb-125,207037,13:17,Travis
2,Travis,Sing,yes,True,https://justinguitar.com/songs/travis-sing-chords-tabs-guitar-lesson-sb-204,176416,11:38,Travis
2,Jimmy Witherspoon,Going Down Slow,yes,True,https://justinguitar.com/songs/jimmy-witherspoon-going-down-slow-chords-tabs-guitar-lesson-bs-507,330746,08:21,Jimmy Witherspoon
1,Kenny Rogers,The Gambler,yes,True,https://justinguitar.com/songs/kenny-rogers-the-gambler-chords-tabs-guitar-lesson-bs-106,813343,06:25,Kenny Rogers
3,Leonard Cohen,Hallelujah,yes,True,https://justinguitar.com/songs/leonard-cohen-hallelujah-chords-tabs-guitar-lesson-bs-801,1958396,14:13,Leonard Cohen
5,Leonard Cohen,Bird On The Wire,yes,True,https://justinguitar.com/songs/leonard-cohen-bird-on-the-wire-chords-tabs-guitar-lesson-sb-115,113129,07:42,Leonard Cohen
5,Jessie J,Price Tag,yes,False,https://justinguitar.com/songs/jessie-j-price-tag-chords-tabs-guitar-lesson-sb-207,321459,14:07,Jessie J
2,Sex Pistols,Anarchy In The UK,yes,True,https://justinguitar.com/songs/sex-pistols-anarchy-in-the-uk-chords-tabs-guitar-lesson-sg-044,63002,16:26,Sex Pistols
3,Colbie Caillat,Realize,yes,False,https://justinguitar.com/songs/colbie-caillat-realize-chords-tabs-guitar-lesson-sb-217,88833,16:23,Colbie Caillat
2,The Weeknd,Call Out My Name,yes,False,https://justinguitar.com/songs/the-weeknd-call-out-my-name-chords-tabs-guitar-lesson-sg-027,33751,08:23,The Weeknd
2,Passenger,Let Her Go,yes,True,https://justinguitar.com/songs/passenger-let-her-go-chords-tabs-guitar-lesson-bs-625,1264440,20:44,Passenger
4,Tom Petty,I Won't Back Down,yes,True,https://justinguitar.com/songs/tom-petty-i-won-t-back-down-chords-tabs-guitar-lesson-st-408,145525,16:12,Tom Petty
4,Tom Petty,Mary Jane's Last Dance,yes,True,https://justinguitar.com/songs/tom-petty-mary-jane-s-last-dance-chords-tabs-guitar-lesson-st-409,187257,24:30,Tom Petty
2,Tom Petty,Free Fallin',yes,True,https://justinguitar.com/songs/tom-petty-free-fallin-chords-tabs-guitar-lesson-st-407,431240,18:21,Tom Petty
7,Joe Satriani,Tears in the Rain,yes,True,https://justinguitar.com/songs/joe-satriani-tears-in-the-rain-chords-tabs-guitar-lesson-st-201,439803,10:01,Joe Satriani
2,Maroon 5,Sugar,yes,False,https://justinguitar.com/songs/maroon-5-sugar-chords-tabs-guitar-lesson-bs-424,142344,13:56,Maroon 5
1,Maroon 5,Moves Like Jagger,yes,True,https://justinguitar.com/songs/maroon-5-moves-like-jagger-chords-tabs-guitar-lesson-bs-223,218684,13:32,Maroon 5
2,The Everly Brothers,Bye Bye Love,yes,True,https://justinguitar.com/songs/the-everly-brothers-bye-bye-love-chords-tabs-guitar-lesson-sb-422,226969,14:57,The Everly Brothers
5,The Everly Brothers,All I Have To Do Is Dream,yes,True,https://justinguitar.com/songs/the-everly-brothers-all-i-have-to-do-is-dream-chords-tabs-guitar-lesson-sb-424,121843,08:58,The Everly Brothers
6,George Harrison,My Sweet Lord,yes,True,https://justinguitar.com/songs/george-harrison-my-sweet-lord-chords-tabs-guitar-lesson-sb-119,939969,12:57,George Harrison
1,Dolly Parton,Jolene,yes,True,https://justinguitar.com/songs/dolly-parton-jolene-chords-tabs-guitar-lesson-bs-324,615634,17:20,Dolly Parton
2,Gabrielle,Rise,yes,False,https://justinguitar.com/songs/gabrielle-rise-chords-tabs-guitar-lesson-sb-213,56946,09:13,Gabrielle
5,Marvin Gaye,Heard It Through The Grapevine,yes,False,https://justinguitar.com/songs/marvin-gaye-heard-it-through-the-grapevine-chords-tabs-guitar-lesson-sb-412,546089,12:32,Marvin Gaye
4,Radiohead,Creep,yes,True,https://justinguitar.com/songs/radiohead-creep-chords-tabs-guitar-lesson-sb-324,778250,15:44,Radiohead
3,The Drifters,Save The Last Dance For Me [Play Along],yes,False,https://justinguitar.com/songs/the-drifters-save-the-last-dance-for-me-play-along-chords-tabs-guitar-lesson-bs-697,26207,04:55,The Drifters
9,Johnny Smith,Moonlight In Vermont,yes,True,https://justinguitar.com/songs/johnny-smith-moonlight-in-vermont-chords-tabs-guitar-lesson-sg-042,17212,18:13,Johnny Smith
4,The Knack,My Sharona,yes,True,https://justinguitar.com/songs/the-knack-my-sharona-chords-tabs-guitar-lesson-sb-304,509906,12:27,The Knack
3,Blue Oyster Cult,Don't Fear The Reaper,yes,True,https://justinguitar.com/songs/blue-oyster-cult-don-t-fear-the-reaper-chords-tabs-guitar-lesson-sb-330,745435,05:13,Blue Oyster Cult
1,Traffic,Feelin' Alright,yes,False,https://justinguitar.com/songs/traffic-feelin-alright-chords-tabs-guitar-lesson-bs-102,834333,06:37,Traffic
3,Black Eyed Peas,I Gotta Feeling,yes,True,https://justinguitar.com/songs/black-eyed-peas-i-gotta-feeling-chords-tabs-guitar-lesson-sb-202,196240,13:18,Black Eyed Peas
3,George Michael,Careless Whisper,yes,False,https://justinguitar.com/songs/george-michael-careless-whisper-chords-tabs-guitar-lesson-st-382,160740,10:26,George Michael
5,George Michael,Faith,yes,True,https://justinguitar.com/songs/george-michael-faith-chords-tabs-guitar-lesson-st-383,140336,10:13,George Michael
3,Katy Perry,I Kissed A Girl,yes,True,https://justinguitar.com/songs/katy-perry-i-kissed-a-girl-chords-tabs-guitar-lesson-sb-216,158727,11:34,Katy Perry
3,Eagles Of Death Metal,I Only Want You,yes,False,https://justinguitar.com/songs/eagles-of-death-metal-i-only-want-you-chords-tabs-guitar-lesson-sg-015,24974,11:39,Eagles Of Death Metal
3,Crowded House,Better Be Home Soon,yes,False,https://justinguitar.com/songs/crowded-house-better-be-home-soon-chords-tabs-guitar-lesson-bs-901,325272,09:57,Crowded House
3,Crowded House,World Where You Live,yes,False,https://justinguitar.com/songs/crowded-house-world-where-you-live-chords-tabs-guitar-lesson-bs-021,43000,18:58,Crowded House
5,Doobie Brothers,Long Train Running,yes,True,https://justinguitar.com/songs/doobie-brothers-long-train-running-chords-tabs-guitar-lesson-st-368,273790,12:50,Doobie Brothers
2,Poison,Every Rose Has Its Thorn,yes,True,https://justinguitar.com/songs/poison-every-rose-has-its-thorn-chords-tabs-guitar-lesson-sb-317,397006,17:59,Poison
5,Goo Goo Dolls,Iris,yes,True,https://justinguitar.com/songs/goo-goo-dolls-iris-chords-tabs-guitar-lesson-sg-070,57774,19:49,Goo Goo Dolls
6,Mariah Carey,All I Want For Christmas Is You,yes,False,https://justinguitar.com/songs/mariah-carey-all-i-want-for-christmas-is-you-chords-tabs-guitar-lesson-st-109,178314,10:32,Mariah Carey
2,The Jam,That's Entertainment,yes,True,https://justinguitar.com/songs/the-jam-that-s-entertainment-chords-tabs-guitar-lesson-bs-621,159951,16:36,The Jam
5,Crash Test Dummies,Mmm Mmm Mmm Mmm,yes,False,https://justinguitar.com/songs/crash-test-dummies-mmm-mmm-mmm-mmm-chords-tabs-guitar-lesson-sb-220,318881,19:26,Crash Test Dummies
3,Alanis Morissette,Hand In My Pocket,yes,False,https://justinguitar.com/songs/alanis-morissette-hand-in-my-pocket-chords-tabs-guitar-lesson-bs-909,191366,11:43,Alanis Morissette
3,James Blunt,You're Beautiful,yes,False,https://justinguitar.com/songs/james-blunt-you-re-beautiful-chords-tabs-guitar-lesson-bs-991,1143345,12:25,James Blunt
3,Tracy Chapman,Fast Car,yes,True,https://justinguitar.com/songs/tracy-chapman-fast-car-chords-tabs-guitar-lesson-bs-802,2297829,16:11,Tracy Chapman
3,Shania Twain,You're Still The One,yes,False,https://justinguitar.com/songs/shania-twain-you-re-still-the-one-chords-tabs-guitar-lesson-sb-208,163731,13:34,Shania Twain
2,Mike Oldfield,Moonlight Shadow,yes,False,https://justinguitar.com/songs/mike-oldfield-moonlight-shadow-chords-tabs-guitar-lesson-bs-622,201429,15:17,Mike Oldfield
2,Britney Spears,Baby One More Time,yes,False,https://justinguitar.com/songs/britney-spears-baby-one-more-time-chords-tabs-guitar-lesson-bs-403,358103,09:32,Britney Spears
5,Roy Orbison,"Oh, Pretty Woman",yes,True,https://justinguitar.com/songs/roy-orbison-oh-pretty-woman-chords-tabs-guitar-lesson-sb-416,730409,09:04,Roy Orbison
3,Eddie Cochran,Summertime Blues,yes,True,https://justinguitar.com/songs/eddie-cochran-summertime-blues-chords-tabs-guitar-lesson-sb-429,405129,08:10,Eddie Cochran
3,Wet Wet Wet,Love Is All Around,yes,False,https://justinguitar.com/songs/wet-wet-wet-love-is-all-around-chords-tabs-guitar-lesson-bs-708,399504,07:51,Wet Wet Wet
3,A Great Big World,Say Something,yes,False,https://justinguitar.com/songs/a-great-big-world-say-something-chords-tabs-guitar-lesson-st-811,81083,13:25,A Great Big World
5,Jason Mraz,I'm Yours,yes,True,https://justinguitar.com/songs/jason-mraz-i-m-yours-chords-tabs-guitar-lesson-sb-222,517796,14:56,Jason Mraz
5,Johnny Diesel & The Injectors,Cry In Shame,yes,False,https://justinguitar.com/songs/johnny-diesel-the-injectors-cry-in-shame-chords-tabs-guitar-lesson-sb-510,52348,13:07,Johnny Diesel & The Injectors
3,Hunters & Collectors,Throw Your Arms Around Me,yes,False,https://justinguitar.com/songs/hunters-collectors-throw-your-arms-around-me-chords-tabs-guitar-lesson-sb-503,67191,12:08,Hunters & Collectors
2,Mumford & Sons,The Cave,yes,True,https://justinguitar.com/songs/mumford-sons-the-cave-chords-tabs-guitar-lesson-sb-114,430537,12:30,Mumford & Sons
1,The Pogues & Kirsty MacColl,Fairytale Of New York,yes,False,https://justinguitar.com/songs/the-pogues-kirsty-maccoll-fairytale-of-new-york-chords-tabs-guitar-lesson-st-105,367900,22:40,The Pogues & Kirsty MacColl
6,Simon & Garfunkel,Bridge Over Troubled Water,yes,True,https://justinguitar.com/songs/simon-garfunkel-bridge-over-troubled-water-chords-tabs-guitar-lesson-sb-419,421142,22:55,Simon & Garfunkel
3,Simon & Garfunkel,The Sound Of Silence,yes,True,https://justinguitar.com/songs/simon-garfunkel-the-sound-of-silence-chords-tabs-guitar-lesson-sg-094,60569,22:28,Simon & Garfunkel
2,The Commitments / Wilson Picket,Mustang Sally,yes,False,https://justinguitar.com/songs/the-commitments-wilson-picket-mustang-sally-chords-tabs-guitar-lesson-bs-523,126190,08:30,The Commitments / Wilson Picket
2,Billy Bragg & Wilco,Way Over Yonder In The Minor Key,yes,False,https://justinguitar.com/songs/billy-bragg-wilco-way-over-yonder-in-the-minor-key-chords-tabs-guitar-lesson-sb-101,189747,12:30,Billy Bragg & Wilco
4,The Ventures,Wipeout,yes,True,https://justinguitar.com/songs/the-ventures-wipeout-chords-tabs-guitar-lesson-st-615,510302,09:57,The Ventures
3,The La's,There She Goes,yes,True,https://justinguitar.com/songs/the-la-s-there-she-goes-chords-tabs-guitar-lesson-sb-308,390571,13:48,The La's
3,Steve Harley & Cockney Rebel,Make Me Smile (Come Up And See Me) ,yes,True,https://justinguitar.com/songs/steve-harley-cockney-rebel-make-me-smile-come-up-and-see-me-chords-tabs-guitar-lesson-sb-418,193738,08:14,Steve Harley & Cockney Rebel
4,Donavon Frankenreiter,It Don't Matter,yes,True,https://justinguitar.com/songs/donavon-frankenreiter-it-don-t-matter-chords-tabs-guitar-lesson-sb-105,127919,08:13,Donavon Frankenreiter
2,Of Monsters And Men,Little Talks,yes,True,https://justinguitar.com/songs/of-monsters-and-men-little-talks-chords-tabs-guitar-lesson-bs-620,190528,10:02,Of Monsters And Men
1,Olivia Rodrigo,drivers license,yes,True,https://justinguitar.com/songs/olivia-rodrigo-drivers-license-chords-tabs-guitar-lesson-sg-061,20031,16:15,Olivia Rodrigo
1,OMC,How Bizarre,yes,False,https://justinguitar.com/songs/omc-how-bizarre-chords-tabs-guitar-lesson-bs-109,173274,05:54,OMC
2,Otis Redding,(Sittin' On) The Dock Of The Bay,yes,True,https://justinguitar.com/songs/otis-redding-sittin-on-the-dock-of-the-bay-chords-tabs-guitar-lesson-bs-402,639619,15:54,Otis Redding
3,Eagles,Take It Easy,yes,True,https://justinguitar.com/songs/eagles-take-it-easy-chords-tabs-guitar-lesson-sb-402,1473499,13:10,Eagles
2,Eagles,Hotel California,yes,True,https://justinguitar.com/songs/eagles-hotel-california-chords-tabs-guitar-lesson-bs-624,1416889,20:16,Eagles
1,The Georgia Satellites,Keep Your Hands To Yourself,yes,True,https://justinguitar.com/songs/the-georgia-satellites-keep-your-hands-to-yourself-chords-tabs-guitar-lesson-sg-077,20666,09:07,The Georgia Satellites
1,Echosmith,Cool Kids,yes,True,https://justinguitar.com/songs/echosmith-cool-kids-chords-tabs-guitar-lesson-sg-083,14193,14:57,Echosmith
1,Waylon Jennings,Are You Sure Hank Done It This Way,yes,True,https://justinguitar.com/songs/waylon-jennings-are-you-sure-hank-done-it-this-way-chords-tabs-guitar-lesson-sg-082,26648,10:41,Waylon Jennings
5,Leon Bridges,Beyond,yes,True,https://justinguitar.com/songs/leon-bridges-beyond-chords-tabs-guitar-lesson-sg-087,21951,16:02,Leon Bridges
3,The Rocky Horror Show,Time Warp,yes,True,https://justinguitar.com/songs/the-rocky-horror-show-time-warp-chords-tabs-guitar-lesson-sg-091,54461,12:59,The Rocky Horror Show
1,Joe South,Games People Play,yes,True,https://justinguitar.com/songs/joe-south-games-people-play-chords-tabs-guitar-lesson-sg-095,7668,09:38,Joe South
